path,function_name,lineno,node_type,operation_class,is_critical_mechanism_function
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,_param,8,arguments,arguments,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,_param,9,Return,return,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,_param,8,Name,name,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,bloch_vector,11,arguments,arguments,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,bloch_vector,12,Return,return,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,poincare_radius,14,arguments,arguments,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,poincare_radius,15,Return,return,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,poincare_radius,14,Name,name,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,theta_from_rho,17,arguments,arguments,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,theta_from_rho,18,Assign,assign,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,theta_from_rho,19,Return,return,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,theta_from_rho,17,Name,name,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,poincare_distance,21,arguments,arguments,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,poincare_distance,22,Assign,assign,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,poincare_distance,23,Assign,assign,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,poincare_distance,24,Assign,assign,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,poincare_distance,25,Assign,assign,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,poincare_distance,26,Assign,assign,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,poincare_distance,27,Assign,assign,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,poincare_distance,28,Assign,assign,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,poincare_distance,29,Return,return,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,poincare_distance,21,Name,name,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,berry_pair_phase,31,arguments,arguments,1
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,berry_pair_phase,32,Assign,assign,1
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,berry_pair_phase,33,Assign,assign,1
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,berry_pair_phase,34,Return,return,1
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,berry_pair_phase,31,Name,name,1
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,_complex_coupling,36,arguments,arguments,1
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,_complex_coupling,37,If,if,1
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,_complex_coupling,39,Assign,assign,1
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,_complex_coupling,40,Assign,assign,1
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,_complex_coupling,41,Assign,assign,1
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,_complex_coupling,42,Assign,assign,1
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,_complex_coupling,43,Return,return,1
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,_complex_coupling,36,Name,name,1
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,A_ij,45,arguments,arguments,1
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,A_ij,46,Assign,assign,1
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,A_ij,47,Assign,assign,1
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,A_ij,48,Assign,assign,1
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,A_ij,49,Assign,assign,1
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,A_ij,50,Assign,assign,1
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,A_ij,50,Assign,assign,1
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,A_ij,51,If,if,1
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,A_ij,53,Assign,assign,1
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,A_ij,54,Assign,assign,1
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,A_ij,55,Assign,assign,1
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,A_ij,56,Return,return,1
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,A_ij,45,Name,name,1
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,A_i_zeta_vertex_raw,58,arguments,arguments,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,A_i_zeta_vertex_raw,59,Assign,assign,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,A_i_zeta_vertex_raw,60,Assign,assign,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,A_i_zeta_vertex_raw,61,Assign,assign,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,A_i_zeta_vertex_raw,62,Assign,assign,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,A_i_zeta_vertex_raw,63,Assign,assign,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,A_i_zeta_vertex_raw,64,Assign,assign,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,A_i_zeta_vertex_raw,65,Assign,assign,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,A_i_zeta_vertex_raw,66,Return,return,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,A_i_zeta_vertex_raw,58,Name,name,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,heisenberg_soft_clip,68,arguments,arguments,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,heisenberg_soft_clip,69,If,if,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,heisenberg_soft_clip,71,Return,return,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,heisenberg_soft_clip,68,Name,name,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,A_i_zeta_vertex,73,arguments,arguments,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,A_i_zeta_vertex,74,Assign,assign,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,A_i_zeta_vertex,75,Assign,assign,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,A_i_zeta_vertex,76,Assign,assign,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,A_i_zeta_vertex,77,Return,return,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,A_i_zeta_vertex,73,Name,name,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,A_i_zeta,79,arguments,arguments,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,A_i_zeta,80,If,if,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,A_i_zeta,82,Assign,assign,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,A_i_zeta,83,For,for,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,A_i_zeta,85,Return,return,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,A_i_zeta,79,Name,name,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,A_matrix,87,arguments,arguments,1
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,A_matrix,88,AnnAssign,annassign,1
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,A_matrix,89,For,for,1
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,A_matrix,94,Return,return,1
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,A_matrix,87,Subscript,subscript,1
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,A_numpy,96,arguments,arguments,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,A_numpy,97,Assign,assign,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,A_numpy,97,Assign,assign,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,A_numpy,98,Assign,assign,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,A_numpy,99,For,for,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,A_numpy,102,Return,return,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,A_numpy,96,Attribute,attribute,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,spectral_observables,104,arguments,arguments,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,spectral_observables,105,Assign,assign,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,spectral_observables,106,Assign,assign,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,spectral_observables,107,Assign,assign,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,spectral_observables,108,Assign,assign,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,spectral_observables,109,Assign,assign,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,spectral_observables,110,Assign,assign,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,spectral_observables,111,Assign,assign,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,spectral_observables,112,Assign,assign,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,spectral_observables,113,Assign,assign,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,spectral_observables,114,Assign,assign,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,spectral_observables,115,Assign,assign,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,spectral_observables,116,Assign,assign,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,spectral_observables,117,Return,return,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,spectral_observables,104,Name,name,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,zeta_tetra_defect,120,arguments,arguments,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,zeta_tetra_defect,121,If,if,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,zeta_tetra_defect,123,Assign,assign,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,zeta_tetra_defect,124,Assign,assign,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,zeta_tetra_defect,125,For,for,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,zeta_tetra_defect,129,Return,return,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,zeta_tetra_defect,120,Name,name,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,effective_tau_zeta,131,arguments,arguments,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,effective_tau_zeta,132,If,if,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,effective_tau_zeta,134,Return,return,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,effective_tau_zeta,131,Name,name,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,effective_phase_zeta,136,arguments,arguments,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,effective_phase_zeta,137,If,if,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,effective_phase_zeta,139,Assign,assign,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,effective_phase_zeta,140,Return,return,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,effective_phase_zeta,136,Name,name,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,zeta_coupling_norm,142,arguments,arguments,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,zeta_coupling_norm,143,If,if,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,zeta_coupling_norm,145,Return,return,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,zeta_coupling_norm,142,Name,name,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,zeta_coupling_norm_raw,147,arguments,arguments,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,zeta_coupling_norm_raw,148,If,if,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,zeta_coupling_norm_raw,150,Assign,assign,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,zeta_coupling_norm_raw,151,For,for,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,zeta_coupling_norm_raw,153,Return,return,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,zeta_coupling_norm_raw,147,Name,name,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,homology_compatibility,155,arguments,arguments,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,homology_compatibility,156,If,if,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,homology_compatibility,158,Assign,assign,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,homology_compatibility,159,Assign,assign,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,homology_compatibility,160,Return,return,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,homology_compatibility,155,Name,name,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,closure_residuals,162,arguments,arguments,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,closure_residuals,163,Assign,assign,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,closure_residuals,164,Assign,assign,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,closure_residuals,165,For,for,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,closure_residuals,174,Return,return,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,closure_residuals,162,Subscript,subscript,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,closure_penalty,176,arguments,arguments,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,closure_penalty,177,Assign,assign,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,closure_penalty,178,Assign,assign,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,closure_penalty,179,If,if,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,closure_penalty,181,Return,return,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,closure_penalty,176,Name,name,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,local_vorticity,183,arguments,arguments,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,local_vorticity,184,AnnAssign,annassign,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,local_vorticity,185,For,for,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,local_vorticity,204,Return,return,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,local_vorticity,183,Subscript,subscript,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,global_chirality,206,arguments,arguments,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,global_chirality,207,Assign,assign,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,global_chirality,208,Assign,assign,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,global_chirality,209,For,for,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,global_chirality,212,Return,return,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,global_chirality,206,Name,name,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,effective_mass,214,arguments,arguments,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,effective_mass,215,If,if,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,effective_mass,217,If,if,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,effective_mass,219,Assign,assign,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,effective_mass,219,Assign,assign,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,effective_mass,219,AnnAssign,annassign,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,effective_mass,220,For,for,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,effective_mass,236,Return,return,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,effective_mass,214,Subscript,subscript,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,holonomy_defect,238,arguments,arguments,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,holonomy_defect,239,Assign,assign,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,holonomy_defect,240,For,for,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,holonomy_defect,244,If,if,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,holonomy_defect,250,Return,return,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,holonomy_defect,238,Name,name,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,global_coherence,252,arguments,arguments,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,global_coherence,253,Return,return,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,global_coherence,252,Name,name,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,chord_tension,255,arguments,arguments,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,chord_tension,256,Assign,assign,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,chord_tension,256,Assign,assign,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,chord_tension,257,For,for,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,chord_tension,269,If,if,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,chord_tension,271,Return,return,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,chord_tension,255,Name,name,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,closure_details,273,arguments,arguments,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,closure_details,274,Assign,assign,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,closure_details,275,Assign,assign,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,closure_details,276,For,for,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,closure_details,289,Return,return,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,radial_spread,291,arguments,arguments,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,radial_spread,292,Assign,assign,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,radial_spread,293,Assign,assign,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,radial_spread,294,Return,return,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,radial_spread,291,Name,name,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,total_relational_potential,296,arguments,arguments,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,total_relational_potential,297,Assign,assign,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,total_relational_potential,298,Assign,assign,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,total_relational_potential,299,Assign,assign,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,total_relational_potential,300,Assign,assign,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,total_relational_potential,301,Return,return,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/orbital/metrics.py,total_relational_potential,296,Name,name,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/constraints/euler_constraint.py,_wrap,72,arguments,arguments,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/constraints/euler_constraint.py,_wrap,73,Return,return,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/constraints/euler_constraint.py,_wrap,72,Name,name,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/constraints/euler_constraint.py,_circ_mean,76,arguments,arguments,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/constraints/euler_constraint.py,_circ_mean,77,If,if,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/constraints/euler_constraint.py,_circ_mean,79,Return,return,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/constraints/euler_constraint.py,_circ_mean,76,Name,name,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/constraints/euler_constraint.py,_safe_angle_mean,82,arguments,arguments,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/constraints/euler_constraint.py,_safe_angle_mean,83,Assign,assign,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/constraints/euler_constraint.py,_safe_angle_mean,84,Return,return,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/constraints/euler_constraint.py,_safe_angle_mean,82,Name,name,0
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/constraints/euler_constraint.py,_build_core_phase_vector,87,arguments,arguments,1
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/constraints/euler_constraint.py,_build_core_phase_vector,88,Assign,assign,1
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/constraints/euler_constraint.py,_build_core_phase_vector,89,Assign,assign,1
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/constraints/euler_constraint.py,_build_core_phase_vector,90,Assign,assign,1
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/constraints/euler_constraint.py,_build_core_phase_vector,91,Assign,assign,1
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/constraints/euler_constraint.py,_build_core_phase_vector,92,Assign,assign,1
data/source/CIEL_OMEGA_COMPLETE_SYSTEM/ciel_omega/constraints/euler_constraint.py,_build_core_phase_vector,93,Return,return,1
